material_number,material_desc_raw,product_family,product_group,product_family_sort,product_group_sort,length_m,rule_notes
000000001830800550,IND-10uH 400mA ±20% 0805,Unclassified,Other,999.0,999.0,,
000000001830800551,FIXED IND 3.3UH 3.5A 87MOHM SMD,Unclassified,Other,999.0,999.0,,
000000001830800552,FIXED IND 1UH 7.5A 17 MOHM SMD,Unclassified,Other,999.0,999.0,,
000000001830800553,FILTER CHIP 120 OHM 1.8A 0402,Unclassified,Other,999.0,999.0,,
000000001830800555,FIXED IND 3.3UH 1.8A 0.135 OHM SM,Unclassified,Other,999.0,999.0,,
000000001830800560,IND 470NH 0805 4.1A 20% 0.029OHM SMD,Unclassified,Other,999.0,999.0,,
000000001830800576,FIXED IND 2.2uH 1.22A 65mohm SMD,Unclassified,Other,999.0,999.0,,
000000001830810039,IC CONTROLLER HOT SWAP 8SOIC LTC1422IS8,Unclassified,Other,999.0,999.0,,
000000001830810057,IC DC/DC CONV INV TSOT23-5 LT1931AES5,Unclassified,Other,999.0,999.0,,
000000001830810066,IC AMP INST 0-DRFT R-RI/O 8MSOP LTC2053H,Unclassified,Other,999.0,999.0,,
000000001830810071,IC REG LDO NEG ADJ0.2ASOT23 TPS72301DBVT,Unclassified,Other,999.0,999.0,,
000000001830810082,IC CONV BOOST 22V FET SW SOT23-5 LM2731,Unclassified,Other,999.0,999.0,,
000000001830810083,IC SUPERVISOR ADJ MCRPWR SOT23-5 MIC2776,Unclassified,Other,999.0,999.0,,
000000001830810084,IC REG SWITCHD CAP NEG ADJ 8WSON LM27761,Unclassified,Other,999.0,999.0,,
000000001830810097,IC TXRX RS485/422 8-SOIC MAX3075EESA+,Unclassified,Other,999.0,999.0,,
000000001830810111,IC TXRX RS-232 LP 16-SOIC MAX3232ESE+T,Unclassified,Other,999.0,999.0,,
000000001830810117,IC LDO V-REF 1.25V SOT23-3 REF3312AIDBZT,Unclassified,Other,999.0,999.0,,
000000001830810139,IC Dual 4InputAND Gate 14SOIC MC14082BDG,Unclassified,Other,999.0,999.0,,
000000001830810156,MOSFET N/P-CH 30/20V 8SOIC,Unclassified,Other,999.0,999.0,,
000000001830810171,REG SINK/SOURCE DDR 10SON,Unclassified,Other,999.0,999.0,,
000000001830810178,DAC 12BIT OCTAL W/BUF 16TSSOP,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830810199,MOSFET P-CH 12V4.3A SOT23,Unclassified,Other,999.0,999.0,,
000000001830810206,IC SUPERVISOR MPU 8-SOIC,Unclassified,Other,999.0,999.0,,
000000001830810209,IC LDO REG 0.2A2.5V SOT23-5,Unclassified,Other,999.0,999.0,,
000000001830810212,HEX/MOS N-CH 30V 12A 8-SOIC,Unclassified,Other,999.0,999.0,,
000000001830810229,IC LOGARITHM CONV 160DB 14TSSOP,Unclassified,Other,999.0,999.0,,
000000001830810238,OPAMP DUAL PREC R-R LN 8MSOP AD8656ARMZ,Unclassified,Other,999.0,999.0,,
000000001830810249,IC DATA FLASH 16M 2.5V,Unclassified,Other,999.0,999.0,,
000000001830810257,OPTOCOUPLER TRANS-OUT 2CH 8SOIC,Unclassified,Other,999.0,999.0,,
000000001830810266,BIDIRECTiIONAL TVS ARRAY FOR ESD 8KV 4CH,Unclassified,Other,999.0,999.0,,
000000001830810281,SW SPDT 1.8/5.5V SC70-6 ADG779BKSZ-REEL7,Unclassified,Other,999.0,999.0,,
000000001830810300,MICRO RESET CIRC SOT23 LM809M3-2.63/NOPB,Unclassified,Other,999.0,999.0,,
000000001830810338,IC ADR03BKSZ-REEL7 Voltage Ref 2.5V SC70,Unclassified,Other,999.0,999.0,,
000000001830810348,PREC OPAMP DUAL R-ROUT 8TSSOP OP727ARUZ,Unclassified,Other,999.0,999.0,,
000000001830810350,SENSOR TEMPERATURE I2C 8SOIC DS1721S+T&R,Unclassified,Other,999.0,999.0,,
000000001830810384,SMPL SEQUENCER PP SC706 ADM1086AKSZREEL7,Unclassified,Other,999.0,999.0,,
000000001830810436,VOLT REFERENCE LDO 2.5V 8SOIC REF192ESZ,Unclassified,Other,999.0,999.0,,
000000001830810442,IC REG LDO ADJ 1.5A LN 8SOIC LT1963,Unclassified,Other,999.0,999.0,,
000000001830810446,IC VOLT REF MICROPWR 3.3V 8SOIC,Unclassified,Other,999.0,999.0,,
000000001830810452,Integrated CDR DFB/FP LSR DRV GN2010D,Unclassified,Other,999.0,999.0,,
000000001830810476,IC REG BOOST ADJ 0.75A 8MLF MIC2290YML,Unclassified,Other,999.0,999.0,,
000000001830810478,IC LOAD SWITCH 3A 6DSBGA TPS22964CYZPR,Unclassified,Other,999.0,999.0,,
000000001830810479,REG BUCKADJ0.4A SYNC 6TMLF MIC23031-AYMT,Unclassified,Other,999.0,999.0,,
000000001830810491,PWR DIST SW ADJ DL 10SON,Unclassified,Other,999.0,999.0,,
000000001830810514,MOSFET N-CH 20V 0.51A DMN2990UFA-7B,Unclassified,Other,999.0,999.0,,
000000001830810521,IC VOLT REF 2.5V LP SOT-23,Unclassified,Other,999.0,999.0,,
000000001830810552,REG BUCK ADJ 1A 6DFN LT3503EDCB#TRMPBF,Unclassified,Other,999.0,999.0,,
000000001830810553,IC BOOST SYNC ADJ .35A 16QFN,Unclassified,Other,999.0,999.0,,
000000001830810554,IC DC/DC CONV 8-MSOP LT3580EMS8E,Unclassified,Other,999.0,999.0,,
000000001830810555,MOSFET DVR 4A DL HS 8MSOP ADP3624ARHZ-RL,Unclassified,Other,999.0,999.0,,
000000001830810559,IC CDR QUAD CH 25-28GBPS M37046G,Unclassified,Other,999.0,999.0,,
000000001830810568,CA46510-0620 TPS3808G01DBV,Unclassified,Other,999.0,999.0,,
000000001830810570,2.93V NANOPWR MON SOT23-5,Unclassified,Other,999.0,999.0,,
000000001830810582,11.3GBPS LOW-POWER LDRV MAX3948ETE+T,Unclassified,Other,999.0,999.0,,
000000001830810607,IC OR CTRLR SRC SELECT POSTV LTC4355IMS,Unclassified,Other,999.0,999.0,,
000000001830810611,OPAMP GP 15MHZ RRO 6UTLGA MAX44260AYT+T,Unclassified,Other,999.0,999.0,,
000000001830810633,REG QD BCK/LINEAR 24LFCSP ADP5034ACPZ-R7,Unclassified,Other,999.0,999.0,,
000000001830810634,VOLTAGE REFERENCE 4.096V SO-8,Unclassified,Other,999.0,999.0,,
000000001830810644,IC AMP LOG CONV 16-LFCSP ADL5303ACPZ-R7,Unclassified,Other,999.0,999.0,,
000000001830810647,AMP LOG CONV 24LFCSP DU SMT,Unclassified,Other,999.0,999.0,,
000000001830810654,IC DAC 12BIT MULT 50MHZ 8MSOP,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830810658,(Do not spot buy) IC DAC 12BIT 16-TSSOP,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830810662,IC 8CH ADC/DAC/GPIO I2C,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830810666,DAC NANO 12BIT DUAL 10MSOP,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001830810698,SUPERVISOR QUINTUPL 8MSOP STM6905TZEDS6F,Unclassified,Other,999.0,999.0,,
000000001830810711,ADC 12BIT 3CH 2MSPS 32-LFCSP AD7266BCPZ,Unclassified,Other,999.0,999.0,,
000000001830810714,ADC 12BIT 3MSPS HS LP 8MSOP AD7276ARMZ,Unclassified,Other,999.0,999.0,,
000000001830810720,IC REG LDO ADJ 0.5A 6SON TPS73501DRVR,Unclassified,Other,999.0,999.0,,
000000001830810721,MOSFET P-CH 30V 10A 8-SOIC IRF7416,Unclassified,Other,999.0,999.0,,
000000001830810723,IC REG LDO ADJ 1.5A 20VQFN TPS74201RGWR,Unclassified,Other,999.0,999.0,,
000000001830810754,DC/DC CONV 0.6A 2.3X2.9 TPS826716SIPR,Unclassified,Other,999.0,999.0,,
000000001830810755,REG BUCK1.8V1.6A SYNC9SIP TPS8268180SIPR,Unclassified,Other,999.0,999.0,,
000000001830810761,DC DC CONVERTER 2.5V TPS826951SIP,Unclassified,Other,999.0,999.0,,
000000001830810770,SWITCH QUAD SPDT 16TQFN ISL84467IRTZ-T,Unclassified,Other,999.0,999.0,,
000000001830810787,OPAMP SNGL R-R SOT23-5 AD8605ARTZ-REEL7,Unclassified,Other,999.0,999.0,,
000000001830810789,OPAMP 8WLCSP 80MA@ VS5V AD8606ACBZ-REEL7,Unclassified,Other,999.0,999.0,,
000000001830810805,THERMOCOOL CTRL32LFCSP ADN8831ACPZ-REEL7,Unclassified,Other,999.0,999.0,,
000000001830810807,(D/C after 1805)TEC-CNTRL,Unclassified,Other,999.0,999.0,,
000000001830810820,LOAD SWITCH HI-SD 2A 4TMLF MIC94083YFTTR,Unclassified,Other,999.0,999.0,,
000000001830810828,IC I2C MUX 4CH BI-DIR 20TSSOP,Optical_Module,Other,55.0,999.0,,
000000001830810856,CLOCK BUFFER GP/PCI-X 8-TSSOP CDCV304PWR,Unclassified,Other,999.0,999.0,,
000000001830810877,TEMP SENSOR SC70 2.4V LM20BIM7X/NOPB,Unclassified,Other,999.0,999.0,,
000000001830810910,IC PBX MPAK TRI-STATE BUFFER,Unclassified,Other,999.0,999.0,,
000000001830810934,SENSOR TEMP SOT235 TMP36GRTZ-REEL7,Unclassified,Other,999.0,999.0,,
000000001830810946,EEPROM 1MBIT 1MHZ 8SOIC AT24CM01-SSHM-T,Unclassified,Other,999.0,999.0,,
000000001830810955,ADC 10-BIT I2C 94.4K 16-QSOP MAX1139EEE+,Unclassified,Other,999.0,999.0,,
000000001830810956,LSR DRV 11.3Gbps 3.3V 28-QFN GN1157,Unclassified,Other,999.0,999.0,,
000000001830810960,TRANSCEIVER 88E1322-A0-BAM2I000,Unclassified,Other,999.0,999.0,,
000000001830810973,SNGLFET BUS SW SOT235 SN74CBTLV1G125DBVR,Unclassified,Other,999.0,999.0,,
000000001830810975,GATE OR 1CH 2-INP SOT235 SN74LVC1G32DBVR,Unclassified,Other,999.0,999.0,,
000000001830810989,IC CDR 8.5-28.1GBPS,Unclassified,Other,999.0,999.0,,
000000001830810997,IC LINE DRVR W/SENSOR 1-W 8SOIC DS2480B+,Unclassified,Other,999.0,999.0,,
000000001830811003,CLK/DATA REC 675MBPS 32LFCSP,Unclassified,Other,999.0,999.0,,
000000001830811011,IC OCTAL FET SWITCH ACTIVE 'LO' ENABLE,Unclassified,Other,999.0,999.0,,
000000001830811031,CNTRLR HOT SWAP 24-QFN LTC4215IUFD,Unclassified,Other,999.0,999.0,,
000000001830811032,IC USB TO SPI/I2C BRIDGE,Unclassified,Other,999.0,999.0,,
000000001830811056,OCTAL TRANS LATCH 20TSSOP SN74LVC573APWR,Unclassified,Other,999.0,999.0,,
000000001830811060,CLK GEN 1 4 LOW JIT 32-QFN CDCM61004RHB*,Unclassified,Other,999.0,999.0,,
000000001830811073,IC REG LDO ADJ 0.5A 10SON TPS74701DRCR,Unclassified,Other,999.0,999.0,,
000000001830811078,SNGL INV GATE SOT235 SN74LVC1G04DBVR,Unclassified,Other,999.0,999.0,,
000000001830811090,IC LOW-VOLTAGE H-BRIDGE DRV8837DSG,Unclassified,Other,999.0,999.0,,
000000001830811107,EEPROM 256KB 1MHZ 8UDFN AT24C256C-MAHL-T,Unclassified,Other,999.0,999.0,,
000000001830811111,EEPROM 1MB20MHZ SPI 8SOIC<ZY>,Unclassified,Other,999.0,999.0,,
000000001830811119,BUF DUAL SHMT-TRG SOT236 SN74LVC2G17DBVR,Unclassified,Other,999.0,999.0,,
000000001830811126,QD BUS BUFF GATE 14TSSOP SN74LVC125APWR,Unclassified,Other,999.0,999.0,,
000000001830811140,GATE AND 1CH 2INP SOT235 SN74AHC1G08DBVR,Unclassified,Other,999.0,999.0,,
000000001830811142,2-INP AND GATE SOT235 SN74LVC1G08DBVR,Unclassified,Other,999.0,999.0,,
000000001830811144,SNGL INV GATE SOT23-5,Unclassified,Other,999.0,999.0,,
000000001830811169,CMOS 16B TRANSP LATCH,Unclassified,Other,999.0,999.0,,
000000001830811179,IC FLASH 128MBIT 108MHZ 8VDFN MICRON<ZY>,Unclassified,Other,999.0,999.0,,
000000001830811194,SC70-6 BUFFER DUAL OPEN DRAIN,Unclassified,Other,999.0,999.0,,
000000001830811206,BUFF/DVR NON-INV SOT23-5,Unclassified,Other,999.0,999.0,,
000000001830811211,MPU SUPVSR 2.63V SC703 MIC803-26D2VC3-TR,Unclassified,Other,999.0,999.0,,
000000001830811213,REG BUCK SYNC 2.5V0.5A 8USIP TPS82695SIP,Unclassified,Other,999.0,999.0,,
000000001830811214,REG BCK SYNC 1.05V0.6A8USIP TPS826765SIP,Unclassified,Other,999.0,999.0,,
000000001830811215,IC 1BIT DUAL BUS TXRX SOT23-6,Unclassified,Other,999.0,999.0,,
000000001830811251,EEPROM 256KB 20MHZ 8SOIC<ZY>,Unclassified,Other,999.0,999.0,,
000000001830811296,(D/C after 1801)MCU 32BIT FLASH 32LFCSP,Unclassified,Other,999.0,999.0,,
000000001830811298,(D/C after 1801)MCU 32BIT FLASH 36WLCSP,Unclassified,Other,999.0,999.0,,
000000001830811312,MICROCONTROLLER MLP-20 C8051F392-A-GMR,Unclassified,Other,999.0,999.0,,
000000001830811320,GB Ethernet XCVR IND 88E1111-B2-NDC2I000,Unclassified,Other,999.0,999.0,,
000000001830811349,SPI BUS SRL EE 4K2.5V 8SOIC<ZY>,Unclassified,Other,999.0,999.0,,
000000001830811354,MCU 8B FLASH QFN24,Unclassified,Other,999.0,999.0,,
000000001830811393,ARM CORTEX MCU 256KB 121BGA MK20DX256,Unclassified,Other,999.0,999.0,,
000000001830811429,IC REG BOOST ADJ 3.2A 10WSON,Unclassified,Other,999.0,999.0,,
000000001830811434,N-Channel 30-V (D-S) 300A 0.5mOHM MOSFET,Unclassified,Other,999.0,999.0,,
000000001830811435,MOSFET N-CH 20V 16A DIRECTFET,Unclassified,Other,999.0,999.0,,
000000001830811444,5-Channel Integrated Power Solution,Unclassified,Other,999.0,999.0,,
000000001830811446,IC OPAMP GP 10MHZ RRO 8MSOP,Unclassified,Other,999.0,999.0,,
000000001830811447,IC BULK-BOOST DC/DC CONVERTER 500MA,Unclassified,Other,999.0,999.0,,
000000001830811450,IC 10/100/1000MBPS EEE ETHERNET PHY,Unclassified,Other,999.0,999.0,,
000000001830811451,INTEL PCIE TO Ethernet CONTROLLER,Unclassified,Other,999.0,999.0,,
000000001830811453,11 PORT SWITCH WITH 8 INTEGRATED GE PHYS,Unclassified,Other,999.0,999.0,,
000000001830811491,MOSFET P CH 12V 12A UDFN6B,Unclassified,Other,999.0,999.0,,
000000001830811492,OSC156.25MHz 50PPM 2.5V LVDS-5°C - 85°C,Unclassified,Other,999.0,999.0,,
000000001830811494,IC SMT UHS 3-INP AND GATE SC70-6,Unclassified,Other,999.0,999.0,,
000000001830811496,TVS ARRY AIR15KV CON8KV EFT40A SURGE24A,Unclassified,Other,999.0,999.0,,
000000001830811498,BI-DIRECTIONAL TVS 3000W 18V 103A,Unclassified,Other,999.0,999.0,,
000000001830811504,IC SWITCH QUAD SPDT 16VQFN,Unclassified,Other,999.0,999.0,,
000000001830811532,CRYSTAL 6.0000MHZ 18PF SMD,Unclassified,Other,999.0,999.0,,
000000001830811553,IC VREF SERIES 3V SOT23-6,Unclassified,Other,999.0,999.0,,
000000001830811555,IC REG BUCK ADJ 7A INPUT 2.95V TO 6V,Unclassified,Other,999.0,999.0,,
000000001830811556,IC REG BUCK ADJ 8A INPUT 4.5V TO 17V,Unclassified,Other,999.0,999.0,,
000000001830811566,(EOL)IC USB FS DUAL UART/FIFO 48-LQFP,Unclassified,Other,999.0,999.0,,
000000001830811567,EEPROM 256Kb SPI 20MHz 8-SOIC<ZY>,Unclassified,Other,999.0,999.0,,
000000001830811568,IC-LOG BUF N-INV 2CH 5.5V SOP6,Unclassified,Other,999.0,999.0,,
000000001830811569,IC EEPROM 1MBIT 1MHZ IIC 8SOIC<ZY>,Unclassified,Other,999.0,999.0,,
000000001830811571,IC CTLR POS HOTSWAP LATCH 10MSOP,Unclassified,Other,999.0,999.0,,
000000001830811589,DIODE SCHOTTKY 45V 10A TO277-3,Unclassified,Other,999.0,999.0,,
000000001830811590,OSC 25.0000MHZ 1.6-3.6V 50ppm -40-105°C,Unclassified,Other,999.0,999.0,,
000000001830811592,DC/DC CONVERT 0.45-5.5V 20A 110W,Unclassified,Other,999.0,999.0,,
000000001830811597,IC REG BOOST ADJ 10A SYNC 20VQFN,Unclassified,Other,999.0,999.0,,
000000001830811604,IC EEPROM 1MBIT 16MHZ 8SOIC,Unclassified,Other,999.0,999.0,,
000000001830811614,Hot swappable I2C-bus buffer,Unclassified,Other,999.0,999.0,,
000000001830811634,CRYSTAL 25.0000MHZ 10PF SMD,Unclassified,Other,999.0,999.0,,
000000001830811682,IC DC/DC 1MHZ HIGH ACCURACY,Unclassified,Other,999.0,999.0,,
000000001830811710,DEVELOPMENT BOARD FOR COM,Unclassified,Other,999.0,999.0,,
000000001830811736,MOSFET P-CH 20V/4.3A SOT23,Unclassified,Other,999.0,999.0,,
000000001830811953,LED THIN 635NM RED DIFF SML-LXT0805IW-TR,Unclassified,Other,999.0,999.0,,
000000001830811955,LED THIN 565NM GRN DIFF 0805 SMD,Unclassified,Other,999.0,999.0,,
000000001830811968,TRANS NPN 60V 6000MA SOT223 ZX5T851GTA,Unclassified,Other,999.0,999.0,,
000000001830811980,TRANS PNP AUDIO 1A 20V SOT223 BCP69T1G,Unclassified,Other,999.0,999.0,,
000000001830811982,XSTR PBXMOSFET uFET DUAL P-CH,Unclassified,Other,999.0,999.0,,
000000001830811983,DIODE SCHOTTKY 10A 35V DPAK,Unclassified,Other,999.0,999.0,,
000000001830812044,TVS DIODE ARRAY 4CH SOT23-5 SP0504BAHTG,Unclassified,Other,999.0,999.0,,
000000001830812057,LIGHT PIPE RIGHT ANGLE 2 HIGH 7511A62,Unclassified,Other,999.0,999.0,,
000000001830812058,LIGHT PIPE 3-HIGH RIGHT ANGLE 7511B11,Unclassified,Other,999.0,999.0,,
000000001830812076,DIODE GP 250V SOT-23 BAS21.215,Unclassified,Other,999.0,999.0,,
000000001830812103,CRYSTAL 25.0000MHZ 18PF SMD,Unclassified,Other,999.0,999.0,,
000000001830812109,CRYSTAL 12.0 MHZ 18 PF SMD,Unclassified,Other,999.0,999.0,,
000000001830812117,DIODE FAST SWITCH 100V SOT23 MMBD914LT1G,Unclassified,Other,999.0,999.0,,
000000001830812124,TVS ZENER DUAL 300W 5V ESD SOT23 SM05T1G,Unclassified,Other,999.0,999.0,,
000000001830812125,DIODE SCHOTTKY 30V1APOWERMIT,Unclassified,Other,999.0,999.0,,
000000001830812129,DIODE SCHOTTKY 3A 40V SMA B340A-13-F,Unclassified,Other,999.0,999.0,,
000000001830812131,DIODE SCHOTTKY 20V 0.5A SOD123,Unclassified,Other,999.0,999.0,,
000000001830812132,DIODE SCHOTTKY20V1APOWERMITE,Unclassified,Other,999.0,999.0,,
000000001830812133,DIODE SCHOTTKY 30V0.5A SOD123 MBR0530-TP,Unclassified,Other,999.0,999.0,,
000000001830812137,DIODE SWITCH 75V 200MW SOD323,Unclassified,Other,999.0,999.0,,
000000001830812142,DIODE ESD PROTECTION W/RES 6TSOC,Unclassified,Other,999.0,999.0,,
000000001830812153,ESD Suppressor SMD,Unclassified,Other,999.0,999.0,,
000000001830812157,DIODE SCHOTTKY 30V 500MA SOD882,Unclassified,Other,999.0,999.0,,
000000001830812164,TVS Diode 600W5V15kV(Air)8kV(Contact)SMD,Unclassified,Other,999.0,999.0,,
000000001830812168,DIO ESD 17VC 6VB 2CH SOT23-6,Unclassified,Other,999.0,999.0,,
000000001830812177,DIODE SCHOTTKY 40V 500MA SOD123,Unclassified,Other,999.0,999.0,,
000000001830812180,DIODE SCHOTTKY 100V 3A SMC,Unclassified,Other,999.0,999.0,,
000000001830812195,FAN AXIAL 40X28MM 12VDC WIRE,Unclassified,Other,999.0,999.0,,
000000001830812222,FUSE-FAST-65V15A-UL-0.004OHM-96.1A*A*SEC,Unclassified,Other,999.0,999.0,,
000000001830812245,Bi-Color LED R&G(Kingbright AM23ESGC),Unclassified,Other,999.0,999.0,,
000000001830812251,LED BICOLOR HER/GN,Unclassified,Other,999.0,999.0,,
000000001830812269,LED GREEN CLEAR 5MA 16MCD 130°0603 SMD,Unclassified,Other,999.0,999.0,,
000000001830812308,SINGLE P-CHANNEL ENHANCEMENT MODE MOSFET,Unclassified,Other,999.0,999.0,,
000000001830812309,SINGLE N-CHANNEL ENHANCEMENT MODE MOSFET,Unclassified,Other,999.0,999.0,,
000000001830812342,OSC 25.000MHZ 3.3V 20PPM -20°C-70°C SMD,Unclassified,Other,999.0,999.0,,
000000001830812343,OSC 25.0000MHZ SMD 3.2*2.5mm,Unclassified,Other,999.0,999.0,,
000000001830812364,TVS 600W SMD TRANSIENT VOLTAGE SMBJ13A,Unclassified,Other,999.0,999.0,,
000000001830812365,TVS 600W SMDTRANSIENT VOLTAGE SMBJ5.0A,Unclassified,Other,999.0,999.0,,
000000001830812376,SWITCH LIGHT TOUCH 250GF SMD,Unclassified,Other,999.0,999.0,,
000000001830812395,TVS ZENER UNIDIRECT 600W 12V SMB,Unclassified,Other,999.0,999.0,,
000000001830812427,PWR MDL ACDC 12VOUT 550W,Unclassified,Other,999.0,999.0,,
000000001830812441,POWER MDL 16A OUTPUT NON-ISOLATED DC-DC,Unclassified,Other,999.0,999.0,,
000000001830812487,IC LTCH D-TYP SGL 3-OUT SC70-6,Unclassified,Other,999.0,999.0,,
000000001830812539,IC 8 bit FET bus switch 20pin tssop,Unclassified,Other,999.0,999.0,,
000000001830812540,IC FPGA XILINX XC7Z007S-2CLG225I BGA-225,Unclassified,Other,999.0,999.0,,
000000001830812541,IC NOR Flash Quad SPI 32MBytes DFN-8<ZY>,Unclassified,Other,999.0,999.0,,
000000001830812542,(EOL)IC Reference 1.25V 0.2% SOT23-5,Unclassified,Other,999.0,999.0,,
000000001830812543,IC DLP Digital Controller,Unclassified,Other,999.0,999.0,,
000000001830812544,IC Flash SPI Nor 4MBits 8-uson package,Unclassified,Other,999.0,999.0,,
000000001830812545,IC Non-Inverting Translator QFN-14,Unclassified,Other,999.0,999.0,,
000000001830812546,IC DLP Power Management & LED Driver,Unclassified,Other,999.0,999.0,,
000000001830812548,IC Buck Regulator Octal,Unclassified,Other,999.0,999.0,,
000000001830812549,IC 3xSPDT QFN-16,Unclassified,Other,999.0,999.0,,
000000001830812550,IC COMPARATOR DUAL OD SOT23-8,Unclassified,Other,999.0,999.0,,
000000001830812551,IC Single AND Gate LVC SC70-5,Unclassified,Other,999.0,999.0,,
000000001830812552,IC Digital UHS Dual Buffer 6-Lead SC70,Unclassified,Other,999.0,999.0,,
000000001830812553,IC OpAmp Single SC70,Unclassified,Other,999.0,999.0,,
000000001830812554,IC Switch Dual 4-1 2.5x1.8mm,Unclassified,Other,999.0,999.0,,
000000001830812555,IC Single Inverter 74LVC1G04GW SOT-353,Unclassified,Other,999.0,999.0,,
000000001830812556,IC Digital D-flip flop UQFN-8,Unclassified,Other,999.0,999.0,,
000000001830812558,Transistor MOSFET Nchannel Dual SC70-6,Unclassified,Other,999.0,999.0,,
000000001830812559,Diode x5 TVS SC70-6,Unclassified,Other,999.0,999.0,,
000000001830812560,(EOL)DIODE SCHOTTKY 40V 500MA SOD523,Unclassified,Other,999.0,999.0,,
000000001830812561,Oscillator 33.333MHz 3.2x2.5mm,Unclassified,Other,999.0,999.0,,
000000001830812562,Memory 4Gbit 256Mx16 WD1.35V 96 ball<ZY>,Unclassified,Other,999.0,999.0,,
000000001830812563,Crystal 24MHz 3.2x2.5mm,Unclassified,Other,999.0,999.0,,
000000001830812564,Varistor 6V 0603,Unclassified,Other,999.0,999.0,,
000000001830812567,IC REG BUCK QUAD ADJ 20A 64WLP,Unclassified,Other,999.0,999.0,,
000000001830812582,IC VREF SERIES 3.3V SOT23-3,Unclassified,Other,999.0,999.0,,
000000001830812588,CDR-DML DRIVER,Unclassified,Other,999.0,999.0,,
000000001830812589,CDR-TIA Bare die 100G,Unclassified,Other,999.0,999.0,,
000000001830812599,2.3V-3.6V 8M-BIT SERIAL FLASH MEMORY,Unclassified,Other,999.0,999.0,,
000000001830812608,DC-DC 17-V INPUT 3A STEP-DOWN,Unclassified,Other,999.0,999.0,,
000000001830812615,4-Bit Dual-Level Shifting,Unclassified,Other,999.0,999.0,,
000000001830812623,CRYSTAL 32.768KHZ 12.5PF SMD,Unclassified,Other,999.0,999.0,,
000000001830812638,IC OPAMP GP 10MHZ RRO 8MSOP,Unclassified,Other,999.0,999.0,,
000000001830812639,IC FPGA 206 I/O 256CABGA,Unclassified,Other,999.0,999.0,,
000000001830812700,IC RAIL-TO-RAIL OP AMPS SGM722XMS/TR,Unclassified,Other,999.0,999.0,,
000000001830812701,IC DGTL POT 10KOHM 16LFCSP,Unclassified,Other,999.0,999.0,,
000000001830812706,IC REG LINEAR POS ADJ 1A,Unclassified,Other,999.0,999.0,,
000000001830812708,IC V/I MONITER WITH WATCHDOG,Unclassified,Other,999.0,999.0,,
000000001830812732,IC SOC CORTEX-A9 ARTIX-7 484BGA,Unclassified,Other,999.0,999.0,,
000000001830812744,IC COMPARATOR 1.8V W/REF SC70-6,Unclassified,Other,999.0,999.0,,
000000001830812746,IC BUFFER NON-INVERT 5.5V US8,Unclassified,Other,999.0,999.0,,
000000001830812747,IC SWITCH SPDT SOT23-6,Unclassified,Other,999.0,999.0,,
000000001830812760,MOSFET P-Ch-20V0.8A X2-DFN DMP21D5UFB47B,Unclassified,Other,999.0,999.0,,
000000001830812788,IC LV QUAD FET BUS SW 14-TSSOP,Unclassified,Other,999.0,999.0,,
000000001830812793,Zynq UltraScale+ MPSoC 784-Pin BGA,Unclassified,Other,999.0,999.0,,
000000001830812808,FLASH NOR Memory 1Gb (128M x 8) SPI<ZY>,Unclassified,Other,999.0,999.0,,
000000001830812812,IC PWR SWITCH N-CHAN 1:1 8SON,Unclassified,Other,999.0,999.0,,
000000001830812814,IC MUX/DEMUX 1X16 24DHVQFN,Optical_Module,Other,55.0,999.0,,
000000001830812818,IC ADC 12BIT SAR 32LFCSP,Unclassified,Other,999.0,999.0,,
000000001830812823,IC FF D-TYPE SNGL 1BIT 8X2SON,Unclassified,Other,999.0,999.0,,
000000001830812825,DC DC CONVERTER 0.8-6V 2A,Unclassified,Other,999.0,999.0,,
000000001830812828,IC BUFFER NON-INVERT 6SON,Unclassified,Other,999.0,999.0,,
000000001830812829,IC GATE AND 1CH 6SON,Unclassified,Other,999.0,999.0,,
000000001830812834,IC FLASH 128MBIT 133MHZ 8WSON,Unclassified,Other,999.0,999.0,,
000000001830812835,DC/DC CONVERT 0.45-5.5V 20A 110W,Unclassified,Other,999.0,999.0,,
000000001830812851,NOR FLASH 1Gb (128M x 8) SPI - Quad I/O,Unclassified,Other,999.0,999.0,,
000000001830812859,IC AMP LOGARITHM CONV 140DB 16QFN,Unclassified,Other,999.0,999.0,,
000000001830812866,NA400048-02 DMD 854x480 Pico No Stripe,Unclassified,Other,999.0,999.0,,
000000001830812872,IC ADC 12BIT SAR 32LFCSP,Unclassified,Other,999.0,999.0,,
000000001830812949,IC TXRX RS485/422 8-SOIC,Unclassified,Other,999.0,999.0,,
000000001830812969,Load switch 5.5V 10A 3.9mOHM,Unclassified,Other,999.0,999.0,,
000000001830812971,IC LOGARITHMIC CONVERTER 14TSSOP,Unclassified,Other,999.0,999.0,,
000000001830812972,IC THERMO COOLER DRIVER 36LFCSP,Unclassified,Other,999.0,999.0,,
000000001830812985,TCXO 19.44MHZ 2.5PPM 3.3V LVCOMS,Unclassified,Other,999.0,999.0,,
000000001830813010,IC SUPERVISOR 1 CHANNEL SOIC-8,Unclassified,Other,999.0,999.0,,
